,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
10,https://g17.dhi-roma.it/resources/event_9359,APOSTOLIC PROVISION 9359,Claudius Perrex,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_128408,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_276,Gebennensis,1678-01-23T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Claudius Perrex
11,https://g17.dhi-roma.it/resources/event_4655,APOSTOLIC PROVISION 4655,Francisci Cortes,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_79389,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_529,Seguntin,1623-02-07T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Francisci Cortes
12,https://g17.dhi-roma.it/resources/event_9170,APOSTOLIC PROVISION 9170,Petri du Cluzeau,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_126668,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1678-01-02T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Petri du Cluzeau
13,https://g17.dhi-roma.it/resources/event_2824,APOSTOLIC PROVISION 2824,ultimi possessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_52488,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,1677-11-20T00:00:00Z,"apostolic provision,papal grace,Archpriest,Liturgical office",,,,,,[],ultimi possessoris
14,https://g17.dhi-roma.it/resources/event_8320,APOSTOLIC PROVISION 8320,Jacobi Monto,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_117888,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,1677-10-30T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Jacobi Monto
15,https://g17.dhi-roma.it/resources/event_14685,APOSTOLIC PROVISION 14685,Joannis Baptiste Du Bruil seu Grail,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_192414,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_589,Turonensis,1678-06-25T00:00:00Z,"apostolic provision,papal grace,Pastor,Liturgical office,church,Church institutions",,,,,,[],Joannis Baptiste Du Bruil seu Grail
16,https://g17.dhi-roma.it/resources/event_7432,APOSTOLIC PROVISION 7432,Georgius Ticciatis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_111299,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_459,Pistoriensis,1678-09-26T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Georgius Ticciatis
17,https://g17.dhi-roma.it/resources/event_3663,APOSTOLIC PROVISION 3663,Michael Martinez de Sasaca,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_66187,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,1622-03-15T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Michael Martinez de Sasaca
18,https://g17.dhi-roma.it/resources/event_9191,APOSTOLIC PROVISION 9191,Michaelis ex Gaussen seu Gausses,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_126894,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,1678-01-08T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Michaelis ex Gaussen seu Gausses
19,https://g17.dhi-roma.it/resources/event_6614,APOSTOLIC PROVISION 6614,ultimi possessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_101834,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],ultimi possessoris
20,https://g17.dhi-roma.it/resources/event_6495,APOSTOLIC PROVISION 6495,Ioannis Lebihan,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_100600,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_576,Trecorensis,1622-11-26T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Ioannis Lebihan
21,https://g17.dhi-roma.it/resources/event_8390,APOSTOLIC PROVISION 8390,Nicolaus Bernard,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_118707,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_104,Bellovacensis,1677-11-07T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Nicolaus Bernard
22,https://g17.dhi-roma.it/resources/event_3965,APOSTOLIC PROVISION 3965,Ioannis Arbo,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_70336,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_555,Tarraconensis,1622-09-03T00:00:00Z,"apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Ioannis Arbo
23,https://g17.dhi-roma.it/resources/event_14164,APOSTOLIC PROVISION 14164,Ludovici Baroveil,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_189209,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_497,Rupellensis,,"apostolic provision,papal grace,Order of Saint Benedict,Orders of the monastic tradition",,,,,,[],Ludovici Baroveil
24,https://g17.dhi-roma.it/resources/event_14675,APOSTOLIC PROVISION 14675,Joannes predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_192369,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_404,Narbonensis,1678-06-18T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Without care of souls,Pastor,Liturgical office,Church institutions,Collegiate church",,,,,,[],Joannes predictus
25,https://g17.dhi-roma.it/resources/event_9623,APOSTOLIC PROVISION 9623,Jacobus Chrimbault,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_131226,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_589,Turonensis,1678-01-30T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Parish Church,Church institutions",,,,,,[],Jacobus Chrimbault
26,https://g17.dhi-roma.it/resources/event_7577,APOSTOLIC PROVISION 7577,Antonius Sbert,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_34168,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_375,Messanensis,1622-12-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Heir,Undefined administrative office,Administrative office",,,,,,[],Antonius Sbert
27,https://g17.dhi-roma.it/resources/event_13729,APOSTOLIC PROVISION 13729,Silvanus Gaudon,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_184061,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_348,Lucionensis,,"Placing a commenda,apostolic provision,papal grace,Prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition",,,,,,[],Silvanus Gaudon
28,https://g17.dhi-roma.it/resources/event_6052,APOSTOLIC PROVISION 6052,Hippoliti de Miugiorgis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_95584,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_120,Bononiensis,1622-07-19T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Hippoliti de Miugiorgis
29,https://g17.dhi-roma.it/resources/event_5343,APOSTOLIC PROVISION 5343,Salvator Vernichius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_87145,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_414,Neritonensis,1622-03-10T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Cantorate,Defined administrative office,Parish Church,Church institutions",,,,,,[],Salvator Vernichius
30,https://g17.dhi-roma.it/resources/event_3899,APOSTOLIC PROVISION 3899,Sebastianus Novate,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_69548,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,1623-01-25T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Sebastianus Novate
31,https://g17.dhi-roma.it/resources/event_6357,APOSTOLIC PROVISION 6357,Antonilli Febri,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_99060,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_476,Prenestina seu Palestrina,1622-08-23T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Archpriest,Liturgical office,Parish Church,Church institutions",,,,,,[],Antonilli Febri
32,https://g17.dhi-roma.it/resources/event_14236,APOSTOLIC PROVISION 14236,Joannis Reverend,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_189936,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,1678-06-03T00:00:00Z,"apostolic provision,papal grace,Administrative reason,Duty of residence,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,,[],Joannis Reverend
33,https://g17.dhi-roma.it/resources/event_8405,APOSTOLIC PROVISION 8405,Joes Cloquet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_118873,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,1677-11-07T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Pastor,Liturgical office,Parish Church,Church institutions",,,,,,[],Joes Cloquet
34,https://g17.dhi-roma.it/resources/event_13497,APOSTOLIC PROVISION 13497,Claudius Franciscus de Felix,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_180576,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_669,Uticensis,1678-05-20T00:00:00Z,"apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Renewed commenda,Prior,Office in a monastery,Order of Saint Augustine,Regular canons",,,,,,[],Claudius Franciscus de Felix
35,https://g17.dhi-roma.it/resources/event_8543,APOSTOLIC PROVISION 8543,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_120452,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,,"apostolic provision,papal grace,Undetermined reason,Unknown reason,Prior,Office in a monastery",,,,,,[],Unknown former possessor
36,https://g17.dhi-roma.it/resources/event_15775,APOSTOLIC PROVISION 15775,Philippus predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_199721,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,,"apostolic provision,papal grace,Reservation of a pension,Pastor,Liturgical office,Parish Church,Church institutions",,,,,,[],Philippus predictus
37,https://g17.dhi-roma.it/resources/event_1312,APOSTOLIC PROVISION 1312,Joannes Aloijsii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_17161,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_126,Brindusina,1622-08-21T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Heir,Undefined administrative office,Administrative office",,,,,,[],Joannes Aloijsii
38,https://g17.dhi-roma.it/resources/event_16588,APOSTOLIC PROVISION 16588,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_207827,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_1150,parisiensis seu nullius,1622-09-22T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Almoner,Charitable office,Administrative office,Defined administrative office,Monastery,Monastic institutions,Order of Saint Benedict,Orders of the monastic tradition",,,,,,[],Unknown former possessor
39,https://g17.dhi-roma.it/resources/event_5254,APOSTOLIC PROVISION 5254,Donatus Antonius Aiello,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_85961,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_553,Tarentina,1622-02-18T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Donatus Antonius Aiello
40,https://g17.dhi-roma.it/resources/event_15762,APOSTOLIC PROVISION 15762,Laurentus le Februier,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_199579,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_370,Meldensis,,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Personal reason,Prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition",,,,,,[],Laurentus le Februier
41,https://g17.dhi-roma.it/resources/event_13527,APOSTOLIC PROVISION 13527,Franciscus Hugonet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_180762,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1678-05-20T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Rectorship,Liturgical office",,,,,,[],Franciscus Hugonet
42,https://g17.dhi-roma.it/resources/event_3963,APOSTOLIC PROVISION 3963,Franciscus Oriola,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_28223,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_555,Tarraconensis,1622-10-27T00:00:00Z,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Franciscus Oriola
43,https://g17.dhi-roma.it/resources/event_981,APOSTOLIC PROVISION 981,Andreas Gabriel,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_22899,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_187,Civitatensis Provinciae Compostellani,1678-09-01T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Administrative office,Undefined administrative office,Holder of a portion,Parish Church,Church institutions,Holder of an undefined benefice,Holder of a benefice",,,,,,[],Andreas Gabriel
44,https://g17.dhi-roma.it/resources/event_16897,APOSTOLIC PROVISION 16897,Vincentius Demanu,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_213180,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,1622-02-26T00:00:00Z,"apostolic provision,papal grace,Undetermined reason,Unknown reason",,,,,,[],Vincentius Demanu
45,https://g17.dhi-roma.it/resources/event_892,APOSTOLIC PROVISION 892,Antonii Rocamora,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_25174,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,1622-09-23T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office,Parish Church,Church institutions",,,,,,[],Antonii Rocamora
46,https://g17.dhi-roma.it/resources/event_4707,APOSTOLIC PROVISION 4707,Ioannes Gonzalez Brano,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_80067,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_503,Salamantina,1623-02-11T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],Ioannes Gonzalez Brano
47,https://g17.dhi-roma.it/resources/event_1073,APOSTOLIC PROVISION 1073,Nicolaus Lupachius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_36677,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_74,Asculana,1622-12-12T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office,Parish Church,Church institutions",,,,,,[],Nicolaus Lupachius
48,https://g17.dhi-roma.it/resources/event_3268,APOSTOLIC PROVISION 3268,Antonius Matheus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_60571,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_354,Maioricensis,1677-11-06T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions",,,,,,[],Antonius Matheus
49,https://g17.dhi-roma.it/resources/event_16128,APOSTOLIC PROVISION 16128,Pauli Daignan,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_59503,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_90,Auxitana,1677-10-16T00:00:00Z,"apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,,[],Pauli Daignan
50,https://g17.dhi-roma.it/resources/event_4917,APOSTOLIC PROVISION 4917,cognominati Firet,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_82128,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,1677-11-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],cognominati Firet
51,https://g17.dhi-roma.it/resources/event_8473,APOSTOLIC PROVISION 8473,ultimi posessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_119665,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1677-11-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Prior,Office in a monastery,Regular canons,Order of Saint Anthony,With care of souls",,,,,,[],ultimi posessoris
52,https://g17.dhi-roma.it/resources/event_7014,APOSTOLIC PROVISION 7014,ultimi possoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_106547,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_129,Brixiensis,1678-06-10T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Defined administrative office,Administrative office,Provostship,Church institutions,Collegiate church,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,,[],ultimi possoris
53,https://g17.dhi-roma.it/resources/event_12212,APOSTOLIC PROVISION 12212,Guillelmus de Buse,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_170655,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1678-04-02T00:00:00Z,"apostolic provision,papal grace,Pastor,Liturgical office,church,Church institutions",,,,,,[],Guillelmus de Buse
54,https://g17.dhi-roma.it/resources/event_7973,APOSTOLIC PROVISION 7973,Andreas Cabaret,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_72777,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1677-12-05T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Andreas Cabaret
55,https://g17.dhi-roma.it/resources/event_16879,APOSTOLIC PROVISION 16879,Petrus de Chivallet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_212991,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_1061,Viennensis in Delphinatu,1622-02-26T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,church,Church institutions",,,,,,[],Petrus de Chivallet
56,https://g17.dhi-roma.it/resources/event_5263,APOSTOLIC PROVISION 5263,Ioannes Palumbellus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_86096,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_419,Nolana,,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Ioannes Palumbellus
57,https://g17.dhi-roma.it/resources/event_3221,APOSTOLIC PROVISION 3221,Franciscus Chiala,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_59830,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_553,Tarentina,1677-10-06T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Archpriest,Liturgical office,Church institutions,Collegiate church",,,,,,[],Franciscus Chiala
58,https://g17.dhi-roma.it/resources/event_7927,APOSTOLIC PROVISION 7927,Samtino Samtino,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_114507,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_107,Beneventana,1622-07-15T00:00:00Z,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls",,,,,,[],Samtino Samtino
59,https://g17.dhi-roma.it/resources/event_3960,APOSTOLIC PROVISION 3960,Ioannis Trulleis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_70276,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,1622-02-18T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office",,,,,,[],Ioannis Trulleis
